filename,interaction_number,speaker,sentence_number,text,task_type,Initials,Birth month,Birth Year,Mother tongue,Sex,Date of experiment,Experimenter,Place experiment,Age at experiment,Condition,Language of experiment,Order of tasks,Appreciation
PAIK_MV_bot.docx,13,ChatGPT,1,"Au revoir à toi, et merci pour tous ces échanges si agréables.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,13,ChatGPT,2,À bientôt.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,14,You,1,Je vais continuer de répéter ce que tu as dit.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,14,ChatGPT,1,"Très bien, c’est une bonne façon de retenir ce qu’on apprend.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,14,ChatGPT,2,Tu veux que je redise une partie pour que tu puisses t’entraîner ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,15,You,1,Je vais répéter ce qu'il m'a dit.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,15,You,2,Peux-tu répéter ce que tu viens de me demander ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,15,ChatGPT,1,Bien sûr.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,15,ChatGPT,2,"Ce que je t’ai demandé, c’était : « Tu veux que je redise une partie pour que tu puisses t’entraîner ?",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,15,ChatGPT,3,»,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,15,ChatGPT,4,Tu es prêt à répéter ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,You,1,"Reprends le téléphone, il y a un bug, tu m'as parlé de l'anniversaire, alors reprends où tu étais avant.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,ChatGPT,1,"D’accord, je reprends là où on parlait de ton anniversaire à Bernacoa.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,ChatGPT,2,"Tu as déjà prévu l’endroit, ce qui est une très bonne première étape.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,ChatGPT,3,"Maintenant, tu pourrais penser à qui tu veux inviter et comment tu veux les prévenir : avec une carte, un message, ou peut-être une invitation créative.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,ChatGPT,4,"Ensuite, tu peux réfléchir à ce que vous allez manger et boire : un gâteau, des petits snacks, des boissons fraîches.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,ChatGPT,5,"Et puis, il peut être sympa de prévoir des jeux, de la musique, ou même un petit atelier, comme fabriquer des bracelets ou décorer des carnets.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,16,ChatGPT,6,Souhaites-tu que je t’aide à créer un petit planning ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,You,1,"Euh oui, s'il te plaît.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,You,2,J'ai fini.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,1,"D’accord, avec plaisir.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,2,Voici un petit planning simple pour organiser ta fête à Bernacoa :,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,3,"D’abord, une semaine avant, tu pourrais envoyer les invitations et demander aux invitées de confirmer.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,4,"Ensuite, deux ou trois jours avant, fais la liste de ce qu’il faut acheter : nourriture, boissons, décorations s’il y en a, et le matériel pour les jeux ou activités.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,5,"La veille, tu peux tout préparer tranquillement : les sacs, les jeux, peut-être la musique sur un téléphone ou une enceinte.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,6,"Le jour même, il ne te restera qu’à profiter : accueil des invitées, petit goûter, jeux, et pourquoi pas un moment calme pour ouvrir les cadeaux si tu en reçois.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,17,ChatGPT,7,Souhaites-tu que je t’aide à écrire cette liste comme un vrai plan sur papier ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,You,1,"Oui, s'il te plaît.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,1,Très bien.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,2,"Voici ton petit plan pour la fête, présenté clairement :",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,3,"Une semaine avant la fête :
– Choisir les personnes à inviter
– Envoyer les invitations (message, carte, ou appel)
– Demander une réponse avant un certain jour",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,4,"Trois jours avant :
– Faire la liste des choses à acheter : goûter, boissons, déco, matériel pour jeux ou activités
– Préparer une playlist si tu veux mettre de la musique",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,5,"La veille de la fête :
– Acheter tout ce qu’il faut
– Préparer les sacs ou les paniers pour Bernacoa
– Vérifier la météo s’il fait beau dehors
– Réviser ton programme pour être tranquille le jour même",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,6,"Le jour de la fête :
– Accueillir les invitées avec le sourire
– Partager un goûter ou un pique-nique
– Lancer les jeux ou les activités
– Prendre un petit moment pour souffler tes bougies ou ouvrir les cadeaux",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,18,ChatGPT,7,Souhaites-tu que je t’aide à créer des idées de jeux ou de musique pour ta playlist ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,19,You,1,Peux-tu m'aider à faire une jolie carte d'invitation ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,19,ChatGPT,1,"Avec plaisir, ce serait une très belle attention pour tes invitées.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,19,ChatGPT,2,"Souhaites-tu une carte avec un ton joyeux et amusant, ou plutôt élégant et doux ?",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,19,ChatGPT,3,"Et veux-tu écrire à la main, ou que je t’aide à créer un texte à imprimer ?",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,You,1,Peux-tu m'aider à écrire un texte à imprimer ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,1,Bien sûr.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,2,Voici un exemple de texte que tu pourrais imprimer sur ta carte :,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,3,Tu es invitée à une fête très spéciale !,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,4,"Pour fêter mon anniversaire, je t’invite à passer un bel après-midi entre filles à Bernacoa.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,5,"Au programme : rires, jeux, et plein de jolis souvenirs à partager.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,6,"Quand : [mets ici le jour et l’heure]
Où : Bernacoa
À apporter : Ton sourire et ton envie de t’amuser !",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,7,Merci de me dire si tu peux venir avant le [date].,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,8,"Avec joie,
[ton prénom]",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,20,ChatGPT,9,Souhaites-tu que je l’adapte un peu selon ton style ou ce que tu veux écrire exactement ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,You,1,Peux-tu dire aussi d'amener un maillot de bain et des affaires pour la piscine ?,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,1,"Bien sûr, je vais ajouter ça avec douceur.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,2,Voici le nouveau texte :,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,3,Tu es invitée à une fête très spéciale !,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,4,"Pour fêter mon anniversaire, je t’invite à passer un bel après-midi entre filles à Bernacoa.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,5,"Au programme : rires, jeux, et plein de jolis souvenirs à partager… sans oublier un moment à la piscine !",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,6,"Quand : [mets ici le jour et l’heure]
Où : Bernacoa
À apporter : Ton sourire, ton maillot de bain, une serviette, et des affaires pour la piscine.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,7,Merci de me dire si tu peux venir avant le [date].,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,8,"Avec joie,
[ton prénom]",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,21,ChatGPT,9,"Souhaites-tu que j’y ajoute une petite touche décorative, comme un dessin ou un symbole à imprimer ?",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,22,You,1,"Euh oui, s'il te plaît.",Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,22,You,2,Peut-être une plage ou quelque chose comme ça.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,22,You,3,J'ai fini.,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_MV_bot.docx,22,ChatGPT,1,Image created,Creative,MV,5,2011,french,f,4/19/2025,Olga,Serrieres,13.98,T,French,CL,3
PAIK_CB_bot.docx,1,You,1,Comment cela fonctionne ?,Information,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,1,ChatGPT,1,Bonjour.,Information,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,1,ChatGPT,2,"Tu veux savoir comment je fonctionne, c’est bien ça ?",Information,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,1,ChatGPT,3,"Je suis une voix artificielle, un peu comme un robot, qui parle doucement et t’écoute patiemment.",Information,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,1,ChatGPT,4,Je réponds à tes questions une fois que tu dis “j’ai fini”.,Information,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,1,ChatGPT,5,Est-ce que tu veux que je t’explique quelque chose en particulier ?,Information,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,2,You,1,"Oui, fais la liste de mon anniversaire avec mes copains.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,2,ChatGPT,1,D’accord.,Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,2,ChatGPT,2,"Pour t’aider à faire une liste pour ton anniversaire avec tes copains, pourrais-tu me dire quelques détails ?",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,2,ChatGPT,3,"Par exemple, combien de copains tu veux inviter, leurs prénoms, et ce que tu aimerais faire pour ton anniversaire.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,2,ChatGPT,4,"Tu peux me dire tout ça, et quand tu auras fini, dis simplement “j’ai fini”.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,3,You,1,"Je vais inviter 20 personnes, je vais faire du ping-pong, du tennis de table, du football, du badminton, tous les sports, et je vais pas tous les citer, tous les copains, parce qu'il y en a trop, je vais finir",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,3,ChatGPT,1,"Très bien, merci pour ces informations.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,3,ChatGPT,2,"Voici ce que j’ai compris : tu invites vingt copains, et tu veux faire plein de sports comme le ping-pong, le tennis de table, le football et le badminton.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,3,ChatGPT,3,"Tu as dit que tu ne voulais pas nommer tous les copains, parce qu’ils sont trop nombreux.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,3,ChatGPT,4,C’est tout à fait compréhensible.,Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,3,ChatGPT,5,Souhaites-tu que je t’aide à organiser une liste avec ce que tu pourrais préparer ou emmener pour faire tous ces sports ?,Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,4,You,1,Pensons plutôt à la prochaine question.,Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,4,ChatGPT,1,"D’accord, c’est noté.",Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,4,ChatGPT,2,Quelle est ta prochaine question ?,Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,4,ChatGPT,3,Je suis prête à t’écouter quand tu veux.,Creative,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,5,You,1,"En 6 secondes, peux-tu me parler des étoiles ?",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,5,You,2,Fini.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,5,ChatGPT,1,Bien sûr.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,5,ChatGPT,2,Les étoiles sont d’énormes boules de gaz très chaudes qui brillent dans le ciel.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,5,ChatGPT,3,"Elles sont très loin de nous, et notre Soleil est aussi une étoile.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,6,You,1,Et peux-tu aussi me parler des astéroïdes ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,6,ChatGPT,1,Oui.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,6,ChatGPT,2,Les astéroïdes sont de gros cailloux qui flottent dans l’espace.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,6,ChatGPT,3,"Ils tournent souvent autour du Soleil, comme les planètes, mais ils sont beaucoup plus petits.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,6,ChatGPT,4,Tu veux savoir où on en trouve le plus ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,7,You,1,Oui.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,7,ChatGPT,1,La plupart des astéroïdes se trouvent dans une grande zone entre Mars et Jupiter.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,7,ChatGPT,2,On appelle ça la ceinture d’astéroïdes.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,7,ChatGPT,3,Est-ce que tu trouves ça intéressant ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,8,You,1,The link to the ChatGPT files can be found in the links in the description box.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,8,ChatGPT,1,D’accord.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,8,ChatGPT,2,Tu parles d’un lien dans une boîte de description… Est-ce que tu regardes une vidéo ou un site web qui parle de ChatGPT ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,8,ChatGPT,3,Que veux-tu faire avec ces fichiers ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,9,You,1,This is a transcript of the webinar.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,9,You,2,Thank you for joining us.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,9,ChatGPT,1,D’accord.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,9,ChatGPT,2,"Tu es en train de lire un texte qui vient d’un webinaire, c’est bien cela ?",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,9,ChatGPT,3,"Souhaites-tu que je t’aide à comprendre ce qui a été dit dans ce webinaire, ou tu veux faire autre chose avec ce texte ?",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,10,You,1,C'est quoi un « webinaire » ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,10,ChatGPT,1,"Un webinaire, c’est comme une conférence ou une présentation, mais sur Internet.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,10,ChatGPT,2,"Des personnes parlent d’un sujet, et d’autres les écoutent en direct, souvent depuis chez eux.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,10,ChatGPT,3,"Parfois, on peut aussi poser des questions pendant le webinaire.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,10,ChatGPT,4,Est-ce que tu aimerais en suivre un un jour ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,11,You,1,Peut-être.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,11,ChatGPT,1,C’est une réponse tout à fait raisonnable.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,11,ChatGPT,2,"Si jamais un sujet t’intéresse beaucoup, un webinaire peut être une bonne façon d’en apprendre plus.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,11,ChatGPT,3,Tu as un sujet préféré en ce moment ?,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,12,You,1,J'arrête.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,12,You,2,"Ok, c'est cool.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,12,You,3,"Alors, tu peux faire mes ordinateurs.",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,12,ChatGPT,1,D’accord.,Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
PAIK_CB_bot.docx,12,ChatGPT,2,"Quand tu dis “faire mes ordinateurs”, veux-tu dire que tu aimerais qu’on parle des ordinateurs, ou bien que je t’aide à en imaginer ou à en décrire ?",Learning,CB,3,2013,french,m,4/19/2025,Olga,Touquet,12.14,T,French,LC,3
